x                         y                        z                        mf.Hx                    mf.Hy                    mf.Hz
67.5023895474114          67.55500565921919        90.04577271832925        -186285.57238308477      -179650.18041922804      -1859.3210252608867
83.46035260105832         71.65451516622672        83.134538825021          -36071.9827495835        41470.77118247878        -1475.5393430108177
81.9802285098051          63.32475876996549        78.42534143679954        -50242.901715917076      62247.97297028704        -2412.360834557505
90.04272431799689         63.184711737834284       84.27523864532067        -41182.3348538205        59079.53977939777        -215.36610169612592
86.23536516528767         68.28954381755298        72.45460293913824        -43550.005133064195      54246.94634631915        -361.25568401157426
92.28852492098241         59.85673034763266        73.95347842229658        -39223.4834716967        61125.193202731614       493.4691199308907
77.23877745984078         67.69986433100595        74.72221090012151        -89255.5813706447        34942.510476679374       -1074.4805536970193
80.35604979247796         75.11927357042799        68.33935015707182        -20005.427523109815      22616.445414793507       -770.4619587935791
89.99660860376905         49.45229414154621        59.275647375392445       -28697.935728516393      80720.19057853574        563.6295698610442
94.20697282369615         56.7894908534614         55.281626312455295       -39385.20597069889       62044.37010909697        108.93734775199619
91.25446464349893         61.42167925601192        65.34042946899201        -39177.27820658367       60668.991402148924       203.63147278497414
96.58597314315196         52.64171152223615        67.41609581239226        -31103.099210564887      58047.08304510981        -375.03938222497374
79.00335172786113         65.7878003668745         66.98868899420717        -75037.82074921009       64012.705542290176       -453.5367484254637
85.91579182782125         68.69116911655007        57.70014034427197        -38467.805435287955      40677.63983937445        649.8809855064161
31.00299059579836         90.52659594901843        103.37317063303757       -242377.52853597328      131783.71962081915       7126.589348653017
36.49666063164219         88.25104331296923        99.31163704395249        98807.54719570429        241374.54951918527       4165.120924211421
30.186670963285717        97.7616556915606         95.99379436598383        -73840.55884085395       51841.10607376266        5000.126021060491
85.93439476063736         42.089544985933806       103.37317063291212       -114096.19199475298      288221.07354643295       2274.7875927791906
62.92684385752693         90.22312520706886        40.81039930992191        61309.6183981637         -40657.78941523904       97.17076031620088
68.97861508453988         76.27197835093025        40.106942641527695       16981.52361018483        -92907.07800222244       578.2471491079109
54.662807695842076        95.45667841909956        77.15065533156675        61045.67384655178        -35561.04732738012       340.9433479394384
72.04027756579522         83.12760316671702        47.28564588913457        42465.55030084843        -36972.28135296682       -1167.0475200363767
81.53140746001425         73.84192303555706        45.22326150887389        -28769.13108880541       31777.283240296907       735.6738118784268
74.45696285145416         70.75839999964678        51.00275779323171        -82358.69872847923       -22425.23684197083       -2832.94513077339
67.6631672409956          77.44947072857579        50.072967487343995       38048.84230788845        -70606.87889093134       1540.0577890834113
75.02122620981154         80.44759547665976        59.661555884324784       20849.941613336934       -22486.822938447483      -116.21414647899483
73.47867066593345         81.85893327650498        75.05945535973491        33659.80151708152        -33027.040430471425      -986.736577217624
73.39628225012306         71.8668261964279         60.59216546680045        -66753.01764178053       -37808.809983862455      2691.008514360691
71.82105335433698         73.44530593043132        68.48481392802859        -43453.36616027154       -61301.001254334         -1601.9109644833559
63.28605691619602         71.77133829043457        84.5636037170799         211892.73633441472       -203306.39975885194      -3498.2252258796834
71.77133829043458         63.28605691619602        61.52277504927609        -220348.4310714981       186623.50039960066       193.58129699570225
67.42481495039013         67.63258025624046        65.14372425614802        -187349.990014423        -184329.90993973403      895.2609371800556
67.38251824289405         67.67487696373654        56.78225407758952        -190532.77637060874      -179009.25048479944      -3337.7313691840754
71.77133829043456         63.286056916196          70.2921616073288         -232811.42281982515      194256.29353792156       -1701.34530278453
67.45916294233139         67.59823226429921        73.48099847412394        -178387.29908161476      -187050.2483638293       1641.1182814360013
63.286056916196           71.77133829043457        76.5759886873066         195532.34865925345       -210274.951205603        -4110.49207074065
63.62294034039076         80.63257111620061        82.29733499415117        62880.69379534755        -59754.48706345648       -1035.6779886664394
63.959823764585494        89.49380394196666        80.03106627122246        58477.299744078795       -42047.624892207576      -193.1028253125686
64.36130751110865         81.07355394376556        73.685564268001          55612.59204462442        -61832.7733299308        345.3528250209783
51.8100603485859          85.49185560044728        77.20602984841989        63617.29046553641        -50143.28282949555       -811.2604722811384
88.20994739669193         36.59587495007702        99.31163704389498        233739.79455448384       100619.04807239182       2442.911923885903
93.98412817111344         34.28683142080201        101.80856207816315       132368.66801544218       -34847.845551089         6890.929260957377
95.52080568593038         33.38456517741793        109.45421766565073       90646.31153099463        -59381.172118945244      23022.37569803524
62.92123428500079         76.57362813711273        103.46309955759259       99790.09423918312        -82414.06119043984       -10150.397544338231
63.28605691619602         71.77133829043457        100.86763742311717       208702.86561290576       -213946.11535561288      173.13790086713732
67.16549079282231         73.3027563837492         95.24221390900249        -3582.153596663714       -162069.2116267381       -6199.408438164083
60.04156606330481         68.52684743754338        104.69959881048746       271122.78294189496       219285.29557148245       -2402.628730726114
71.77133829043457         63.28605691619602        119.99999999999999       -100488.76769589048      130549.95277855844       -177260.66602430007
71.77133829043457         63.28605691619602        112.02086315833081       -206481.866707491        184451.54567785116       -28943.81293058559
74.39913113233571         58.83834072064354        117.73139676467862       -1691.5100926239663      72979.48275466764        -18344.51776652377
68.58935777509512         60.104076400856556       114.07494770819768       195185.1410161981        213835.40180836237       -459.72868291318883
80.6375331637662          39.895513074496556       112.2592365728595        -258782.89336645225      -161804.85053661728      -3752.5268507606866
81.7386475259229          40.35160957702567        115.97583533386762       -243452.206015508        -88032.42937188508       3071.65657745692
81.16505875822574         46.35535199550144        112.6319519691202        -79177.3180689381        10489.503884420454       4445.735664384688
71.77133829043456         63.28605691619602        103.90313010627          -167921.00670618         286807.18731145555       -9088.995397424642
69.11968786098505         60.634406486746464       110.4285026715674        174139.51338950492       274373.55993955425       -12317.141997288365
74.49279865476329         59.05936695170909        108.32191367632629       -10550.441181082704      107071.74038013113       -10504.921656572169
68.58935777509512         60.10407640085654        106.14511344023175       209526.32879939605       253945.82029212054       2858.093258639188
86.9080175981575          46.954937397234346       108.333719798737         -58870.14228836284       116126.47203532732       12603.808865689849
88.58973221062311         51.00094889102266        116.85221283058378       -19283.38908751179       44914.59883663853        18596.094564883562
88.88927321646983         49.863561941413295       73.70817000486034        -39477.8199551841        84754.13583219967        -1009.539988528788
96.55814939573446         52.69272990907784        80.70012246981494        -31999.620808868942      45701.85216603208        869.1698651462294
89.78810368860813         44.561148316326424       72.73525963857298        -1778.2393669018588      132408.83733866812       -818.3024119113373
89.91822659301735         44.18360793230425        86.72961853891486        -735.9257698745326       124129.83835469616       -332.5502164229217
86.1778497788188          49.73625728058239        83.61373424508614        -52071.93276811312       72929.48676589032        3403.881122846266
85.93439476063736         42.08954498593381        87.07466019910278        -173692.29928856753      275324.3425210304        1174.0883138721686
85.93439476063735         42.089544985933806       79.03873580392268        -105400.50244981248      266487.2270973244        1393.3758513956132
86.4658865965564          55.989834854543375       80.58416428054245        -42394.63419412912       67328.70212855826        -441.54298730976257
76.64246796374326         58.675381165979886       101.85753426254857       -24351.319411621585      92338.54451628335        -4597.635858455606
80.96811895241254         55.12890638830232        87.33848042102059        -35520.606152007604      59205.12148049631        -1163.2308034503947
71.77133829043456         63.286056916196          95.65069242815295        -222346.92996940817      193415.7066997417        -4079.684200341425
71.77133829043456         63.286056916196          87.30778631998629        -240484.98054428754      197690.7453470777        -745.2955726149988
78.2174130863833          66.75746216988601        92.5547723430879         -84930.84416128685       38723.67658217863        -3774.322405607842
80.74751233017554         58.87614798549679        96.04376038328421        -39352.482889238345      66381.86381404435        -1333.2621560037235
68.58935777509512         60.104076400856556       98.14792685923776        236962.15494413133       264654.21021705866       -4814.323149607476
72.23154971742973         58.90495827915229        96.59248117489649        55097.65181464618        151407.42375038436       207.385677709596
68.58935777509512         60.10407640085654        90.10550606321893        225002.11566129397       242994.3320998399        -2111.565337077325
80.5855758841087          39.873991664598414       79.14679509213558        -299271.63538693916      -184492.48962999508      160.86574847913946
81.71671473381767         40.342524717074966       75.49209579039801        -318432.75067262544      -111975.30924907378      -1667.8673341632013
81.85087458635415         45.25100501477098        80.4320230241056         -136757.0009749661       18642.45264065022        956.2383712887382
81.61649423769089         40.301012028351494       83.19854254027378        -321564.56789324497      -126182.78725967491      591.1061370228282
80.44721858086423         47.34081280562126        86.72176213639412        -69663.8484240821        14348.624953401373       1143.372682044653
80.34035248871044         39.77241680841327        87.09138611294576        -259181.2594571502       -191237.4453503541       1360.2892670780768
81.36643971830553         40.197436055089405       107.12604307475121       -322438.7656248693       -117356.9689749545       2216.8355446594906
77.56411486595529         43.439055101128396       108.30329350373441       -69370.67729646029       -83496.54010762917       -1943.2008730611515
77.61947896803578         38.645394094647976       108.38709677419357       161725.90939455823       -377810.6055488552       -5799.680152335657
77.61947896803578         38.64539409464798        112.25806451612901       221199.43180578708       -351367.3851496088       -19145.6588497082
85.93439476063736         42.08954498593381        95.18362208756781        -110041.99403506026      255008.55229103635       5618.6946934026
88.21168601755909         36.591677547999716       91.11811548335764        249798.49261187203       89477.75165066004        5221.672165325781
82.79077040140089         49.953899384642035       100.34145008133922       -53490.23255876842       44087.22665019778        3382.567661970773
81.62022304589081         40.302556551279395       91.03207834793093        -313445.617849934        -117182.7657810829       622.0463013783907
81.59679591748505         40.292852716966266       98.83234046824592        -311827.75157953537      -121426.66620531784      -598.8509997648465
83.36341443513007         47.368677020157016       91.26707019095537        -86314.24017827079       54821.3084761853         1104.9841068357734
80.51217904479387         39.84358969831888        103.12856623293243       -267194.54728707985      -179699.21006744241      7555.38904248263
80.49225568911253         43.143124185221964       102.34528770756016       -171962.96440973412      -43713.540377700585      2059.2741596653937
92.24122296436767         42.201468695967506       117.90072821493996       33569.696790263915       59864.98164178739        64386.15399878642
85.93439476063736         42.089544985933806       119.99999999999999       -68208.27371508945       114951.05096258258       133080.39888209116
88.24350153356531         36.51486809776352        119.99999999999999       -13035.999692288518      -8515.939049484168       270225.23218295455
93.14301353167195         34.67025808307158        116.99477979382266       126929.86258653922       -14981.071538162048      65758.20878346382
90.52659594901843         31.002990595798355       119.99999999999999       88416.9069235867         -144670.5614676413       165960.99996696739
93.17937736686903         33.969927515874986       122.55110139558884       26650.302701973127       -26859.527583658255      80665.14842029815
92.75632301303203         36.56064908095227        128.13492688333622       -5087.51917896198        -9619.181781638998       34778.74481914211
97.50581634601598         50.91773540424794        130.37942674419466       -6870.119793484039       10280.56177720068        17457.91311730409
85.96314243522679         50.581239540705184       125.65106601697471       -17873.007787077368      19386.029794461116       11644.398762018593
63.28605691619602         71.77133829043457        119.99999999999999       93529.01160112977        -57507.62148613913       -115670.67060737863
58.26968238256632         76.65633388020099        112.98778725739871       66351.08466432453        -12651.832022498871      -8449.740912936337
60.036379297710425        68.521660671949          112.13175601932787       231292.64276597224       202511.40793095328       292.13474306998035
70.50958803345381         67.53700189554422        126.58121394409866       7741.699015666238        17520.578650260286       -47363.96922175599
83.33655265983046         50.16153019038771        134.44991920336562       -7556.662503565999       6153.991158021629        3974.445420877707
85.31644325050448         69.43417394254392        132.30656146251687       -7466.614824918072       8978.453381371919        -12503.786511989287
79.32867684086281         55.06087588690762        126.67890464911905       -7967.875749576367       17636.369851887892       -3795.3818645880506
75.47283065508323         59.32976049923869        123.32328350247762       -6723.503089731416       37942.54667450294        -21933.317801592497
70.6876605934841          84.28080825324587        132.31858083480535       6853.4078376259395       -7377.599344503453       -13188.1452132468
64.30310907446076         63.99228796788211        119.99999999999999       184110.45937290517       180768.35091732608       42207.83992690675
66.21436658088665         61.94004194283976        126.05876049860501       42648.885531598404       41169.268264775674       2242.257162902061
91.4615739271181          61.112674005879995       149.99999999999997       -2980.376481324579       4674.7397826739025       156.5716042663622
42.089544985933806        85.93439476063736        78.61769967370766        234809.60250428377       -145153.01791086435      -1089.6034432496353
42.0895449859338          85.93439476063733        87.05011770957864        286872.43514232227       -100458.90880344789      -1020.3006493143644
36.504292765940534        88.247881979433          82.85570330707112        106254.46394469887       232971.37826552577       -2040.6612985777806
36.500858033734445        88.24930469209589        91.11811548345908        99766.63341838088        239339.77438520512       3401.155382624232
37.718293030805356        94.40467910372733        85.32441443136564        8608.070027924678        94114.57472399175        595.6002248589009
46.03804805763829         82.34495358344311        82.97166737738263        35969.93646765822        -119597.35280221584      1563.224851933132
40.367469540290884        81.77693686433656        84.17022014511188        -114015.19306145082      -329132.36938620394      -238.15595114182142
63.28605691619602         71.77133829043457        92.6417497784532         216027.95145176738       -202603.07100331565      -6058.306516496661
59.31154634407477         67.79682771831332        84.39755909475555        194387.60082326265       264090.70495959016       -1044.5592196812074
56.554643978218074        75.12016069425624        83.83808679122072        75050.7767048474         1728.748015912881        316.59559645127786
59.78337826370766         68.26865963794623        89.7281001714855         240762.54657943684       232527.39117432447       -707.4815098398311
60.01721576297204         68.50249713721061        80.15506071206656        244619.3681074528        222584.98800390013       -2729.2546562000703
59.555527816011804        78.24803933902356        90.56197357955025        83406.0144473754         -44210.28723533913       -1110.0391394624955
52.00963958299236         81.91271832547687        86.44328308084067        52710.76635749396        -45855.159350252376      571.5101713217704
31.002990595798366        90.52659594901843        95.18362208774826        -260985.44716156428      151390.45467047993       2915.6974029101225
33.64820428250248         95.48988679884893        90.45178478070379        -59629.8205311216        87435.82816005437        1801.3081591238463
54.672665884198096        81.65041623048076        105.68282151884112       50426.00963312813        -34244.845777347604      -51.335032459008
42.0895449859338          85.93439476063735        95.41925859622262        285622.95454608556       -89507.88474503947       4207.245828135452
47.02385033730412         87.1959204897648         92.86236624317158        123096.42872192977       -58164.86116742962       1964.6100458232359
60.082205451609674        68.56748682584823        95.58233709111647        241576.58793537188       221195.2515120279        1161.6220559604162
55.86917124350519         74.85104864605489        98.1141183805672         62413.442809940156       18179.359402691876       -3023.7537067468193
59.45551494302131         67.94079631725988        100.35530704412992       194500.18959038283       246416.38135789314       -883.2759809357087
50.18282299566556         87.14855102047454        100.36725725052061       68333.02161729122        -43545.97494774982       6368.602852258351
42.089544985933806        85.93439476063736        103.7229526094811        260082.69510534845       -161012.35721003215      7045.364975171201
46.712506560667755        82.93101191237808        108.22945566440985       49094.131013261336       -92645.7292115766        7687.020606238663
40.3674695402909          81.77693686433658        106.0550246918373        -102895.54808146597      -313449.82625800546      -201.8147746846483
40.367469540290884        81.77693686433656        89.97667175801512        -103395.35760651577      -336801.1997857162       -1647.0727065108617
45.16389860038772         80.16901500833453        93.38619899938686        -16145.753188921382      -106138.7160024146       -64.39976302424117
40.36746954029089         81.77693686433658        98.03220994327259        -108193.24912910111      -319923.8445851597       93.22626085792973
43.1170926866824          78.3560183814631         108.51105957208482       -89685.3460364899        -91779.3224319895        -1059.2860191010245
38.64539409464799         77.61947896803578        112.25806451612901       -343232.5259768181       178389.80918175302       -21640.901025489788
105.6891293967108         30.49275204643429        131.58454937652198       3668.1439799902028       -13378.36585389109       12334.142528392946
97.81292485554518         30.351859406686007       125.65114769186944       8169.738620174889        -22345.801784299114      26177.71957886205
96.86570851165884         33.60844306133478        137.51893049645807       -1749.7113426168519      -5270.255314571658       8882.344622859318
101.62658745370446        42.09511082101981        150                      82.9564419289719         73.11134716638122        -498.53983823408845
106.33604553697711        28.153959216386067       113.28204035069243       13541.111810835295       -48702.48077272874       13686.175817434225
96.8547387215995          27.73325197873           117.8693103818836        14736.18928542264        -50864.39321499065       24685.554393809314
106.30459040512923        28.272496508050217       97.00236384488075        14951.771533609724       -57447.54863660411       4234.071751032191
34.80470100129095         88.95187593884847        4.434425499467561        40243.74622810158        268542.0994882984        951.1436143453648
39.11110893955523         92.55413714413879        6.791898259191712        63278.66392538994        100190.00083767272       293.88417423461834
35.155174244947126        95.35320654831504        0                        -29621.225519827964      86068.19201523297        4099.824170465165
31.002990595798362        90.52659594901843        0                        -317161.39725181024      138575.77381539895       -8824.726795615657
36.31066923726629         88.32808347100442        10.114483966610202       100609.73705118349       242518.94595369764       -1803.8095493537621
42.6533147959153          93.41368789306672        15.986081834730621       82080.17649727818        44340.81773019714        -936.0144775192581
61.965972032220925        65.86042027774343        126.61187173116018       33873.32816030038        33728.93269834465        14825.426131614782
55.288772631467694        70.97800976165163        108.75454704033827       52231.04510892802        80605.22207492695        724.2951287196714
55.72037120758283         70.90754182678347        116.95266473800129       45973.665788116          65862.74745464286        5366.365495256737
57.543990214553745        78.07307778996388        121.78313102267434       35430.4613155658         -9579.91619449926        -10076.1087006215
76.10476746220765         59.20759142523902        136.8110778982547        -970.0143861795506       8024.786234415634        -3863.227393120775
77.78174593052023         77.78174593052023        150                      96.58544942198952        2.8997382419213156       -69.02119994256743
53.13491784994766         96.31552577377809        129.60531686091576       13225.521244543725       -7274.600412471331       14073.830022610811
53.02789740438945         84.37081573190181        125.79471782455087       19492.898497713766       -15837.073514325411      6070.448961683539
34.358676553244656        82.9487588873019         119.99999999999999       -108204.69426947636      -247712.7275543464       -45421.02145144127
33.38831777635456         90.54371875471844        125.15424678474734       -28645.060936550224      -14797.117482982487      66455.62538682968
29.03453474288187         85.77432313197474        119.99999999999997       -57294.906395235426      -165899.78222130577      -6105.946221877888
31.261999951357144        105.46415200930288       130.9767432184754        -13300.69981831125       5080.546098136739        13761.190820359501
31.002990595798366        90.52659594901841        111.64539919307964       -274358.5422819302       107406.23979019067       20344.730389097316
31.002990595798362        90.52659594901843        119.99999999999999       -149513.89957553672      49743.250732791224       119833.50836808144
27.679882361904028        92.33966911670849        127.89604849954827       -17765.713855256647      -6975.520455854524       15545.257826687968
22.68108249525917         90.46135363259069        122.51160170843904       -21964.217026250302      -13389.672486131634      5335.524640317222
29.26505518689013         86.33084871430374        115.97583533388705       -121061.67539966854      -237068.14860663062      9098.848977533415
23.924161170586245        92.71480139115349        113.81259415428424       -61925.03383648514       -12390.959221433926      9400.462063814251
28.80895868436112         85.22973435214728        112.25923657287461       -68402.22985078554       -287110.22159588855      -2534.8307616040156
39.50643181746945         79.69820791618618        103.35009299107993       -235345.58510983226      -240750.47540527923      4254.2244910034815
38.64539409464799         77.61947896803579        104.51612903225806       -352937.0768749855       141818.44812615658       -2441.4606874383703
